,gap_capital injection,gap_crowdfunding,gap_preferred stock,gap_recapitalization,gap_venture capital,gap_virtual data room,score_capital injection,score_crowdfunding,score_preferred stock,score_recapitalization,score_venture capital,score_virtual data room,rating_capital injection,rating_crowdfunding,rating_preferred stock,rating_recapitalization,rating_venture capital,rating_virtual data room,label
wyzerbio.com,4.308708013241533,3.050530552995375,2.434968091601411,3.0067728860286564,2.714030650275383,2.829439995860833,77.33332824707031,84.16666412353516,77.70833587646484,75.16666412353516,82.94444274902344,73.19444274902344,2.0,3.638888888888889,1.875,1.5833333333333333,3.3333333333333335,1.0,0.0
xage.com,1.1888888888888889,1.1888888888888889,6.0,2.2083333333333335,1.1888888888888889,1.1833333333333333,85.4222183227539,75.44444274902344,70.0,83.0,75.66666412353516,82.0,3.3777777777777778,1.9444444444444446,1.0,2.5625,1.8333333333333333,2.5,1.0
xceleron.com,1.7936327772054088,1.3871593579727908,3.4326666984241534,4.249337349266721,2.1285005910605266,1.3965435276924805,73.75,78.0,72.33333587646484,71.5,75.125,77.0,1.4166666666666667,2.0,1.0,1.0,1.5,2.0,0.0
xcellbio.com,2.6733333333333333,4.2,4.2,3.1833333333333336,2.6733333333333333,4.2,80.05000305175781,82.5,72.0,78.66666412353516,81.30000305175781,84.5,2.45,3.0,1.0,2.1666666666666665,3.033333333333333,3.0,1.0
xellia.com,2.503357383630127,2.8876209206760293,1.7823515901369584,2.867493944242627,2.945910911982962,3.3457636349114015,78.76666259765625,78.83333587646484,73.66666412353516,82.76666259765625,81.60416412353516,81.95833587646484,2.1333333333333337,2.5416666666666665,1.3333333333333333,2.5,3.4166666666666665,2.5416666666666665,0.0
xendee.com,2.3,2.3,6.0,2.3,2.3,2.3,73.0,77.0,70.0,71.0,72.5,93.5,1.5,2.5,1.0,1.0,1.5,4.5,1.0
xycomgroup.com,2.0031293668944476,2.2197995889544,2.0286396882735604,2.3089264753491525,2.7765027911706777,1.6305552829689158,73.5,75.0,84.75,89.5,80.0,70.0,1.5,2.0,3.25,3.375,3.0,1.0,0.0
y-change.com,1.6147799964372842,1.614341468478386,1.403442523869639,6.0,1.4542349109760855,1.410351552579069,74.0,79.0,93.0,70.0,81.0,96.0,1.0,2.0,4.0,1.0,3.0,5.0,0.0
y-ii.com,1.2153832008807455,2.383754120352584,6.0,1.6092713113430706,1.165502756093693,2.8326667762690025,76.375,76.27083587646484,70.0,77.0,72.08332824707031,80.76667022705078,1.5,1.8125,1.0,1.0,1.4166666666666665,2.4,0.0
yellowbrick.com,2.658333333333333,3.1666666666666665,3.6833333333333336,3.6833333333333336,3.1666666666666665,3.1666666666666665,81.0,84.33333587646484,78.5,76.25,81.5,97.16666412353516,1.75,3.0,1.0,1.0,3.0,4.0,1.0
yourparade.com,6.0,2.6833333333333336,2.6833333333333336,1.6583333333333332,2.1666666666666665,1.6583333333333332,70.0,72.5,90.5,78.25,75.0,82.25,1.0,1.0,1.0,1.5,1.0,3.0,1.0
yrsystems.com,6.0,6.0,4.172154664996754,6.0,6.0,6.0,70.0,70.0,91.0,70.0,70.0,70.0,1.0,1.0,4.25,1.0,1.0,1.0,0.0
yumanity.com,2.734829695510385,1.4026963812548128,1.2020447614614231,1.3408384915586224,2.5169620685100513,0.8996933688847393,80.69999694824219,78.66666412353516,76.0,80.625,87.0,82.83332824707031,2.55,2.4166666666666665,1.75,2.125,4.45,2.833333333333333,0.0
zalgen.com,2.776830918011929,3.4506896278101324,4.698096184689823,2.759110363861576,2.8390022251834703,2.4983818940751226,77.44444274902344,83.0,70.66666412353516,75.86111450195312,79.88888549804688,74.33332824707031,2.0,3.0,1.0,1.611111111111111,2.6666666666666665,1.5,0.0
zeamo.com,2.966666666666667,2.966666666666667,2.4583333333333335,2.4583333333333335,2.966666666666667,2.4583333333333335,98.66666412353516,95.0,88.5,86.0,100.0,95.5,5.0,5.0,3.5,2.0,5.0,4.0,1.0
zeltech.com,3.0633604025927488,6.0,6.0,6.0,1.2018400107124156,2.4726140118329853,73.33333587646484,70.0,70.0,70.0,84.25,73.0,1.3333333333333333,1.0,1.0,1.0,3.75,1.0,0.0
zennify.com,2.6,2.6,2.0933333333333333,0.5666666666666667,3.111111111111111,3.111111111111111,86.75,83.5,82.26667022705078,74.83333587646484,85.33333587646484,71.33333587646484,3.3333333333333335,3.0,3.0833333333333335,1.1666666666666665,4.0,1.0,1.0
zingtree.com,6.0,2.7,6.0,6.0,2.7,1.6888888888888889,70.0,71.0,70.0,70.0,72.0,78.9000015258789,1.0,1.0,1.0,1.0,1.0,2.077777777777778,1.0
ztech.io,1.2126157343283879,6.0,1.7928599535266818,2.707330644299953,1.6210266158610303,1.4940092995895446,83.33332824707031,70.0,78.5,79.0,74.0,86.33333587646484,2.833333333333333,1.0,2.0,2.0,1.5,3.3333333333333335,0.0
zumeit.com,2.3293838012805903,2.635304620502265,2.5877872177864796,1.3268129044605583,2.827349995608286,1.519350742623641,73.875,87.4000015258789,76.0,79.25,81.8499984741211,90.58333587646484,1.375,4.083333333333334,1.6666666666666667,2.0,3.183333333333333,4.0,0.0
